"","year","tourney_level","surface","round_group","minutes","Retirement","winner_team_hand","loser_team_hand","winner_age_mean","loser_age_mean","winner_ht_mean","loser_ht_mean","Total_Games"
"11280",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",25.04722792605,29.0143737166,180,187.5,17
"11281",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",25.7768651608,24.55578370975,173,185,29
"11282",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",27.85763175905,27.0184804928,185,185,34
"11283",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",29.0910335387,23.33880903495,185,186.5,19
"11284",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","RR",30.0752908966,28.2094455852,191.5,186.5,17
"11285",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","RR",33.8494182067,23.95208761125,190,185.5,18
"11286",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",29.6331279945,25.39493497605,180,NA,31
"11287",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",27.85763175905,35.34702258725,185,187.5,20
"11288",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","LR",34.0588637919,25.96303901435,186.5,193,22
"11289",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",31.18001368925,36.84052019165,185,185.5,22
"11290",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",25.04722792605,29.2306639288,180,181.5,22
"11291",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",36.0917180014,29.83983572895,180.5,186.5,33
"11292",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",30.03559206025,26.3381245722,181.5,175,18
"11293",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",30.18206707735,27.4620123203,184.5,183,22
"11294",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","RR",27.620807666,29.41820670775,190.5,189.5,23
"11295",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",24.55578370975,26.58453114305,185,193,30
"11296",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",30.05612594115,23.37440109515,186.5,186.5,16
"11297",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",27.864476386,23.4455852156,194,186.5,27
"11298",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LL",29.8726899384,18.9527720739,189,181.5,15
"11299",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",29.31006160165,31.90691307325,185,186.5,15
"11300",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",31.78234086245,27.84120465435,186.5,188,25
"11301",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",25.7768651608,25.2292950034,173,186.5,21
"11302",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","RR",28.1697467488,33.30869267625,176.5,183,26
"11303",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LR",25.2553045859,25.0362765229,186.5,190.5,22
"11304",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",31.363449692,27.2963723477,179,184,21
"11305",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",31.39219712525,21.9247091034,181.5,193,19
"11306",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",21.85900068445,26.79397672825,202,185.5,21
"11307",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",26.05338809035,26.4449007529,182.5,181.5,18
"11308",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","RR",29.0143737166,27.05133470225,187.5,184,15
"11309",2008,"Grand Slam","Clay","No Final",NA,"NO","LR","RR",27.0184804928,30.9185489391,185,193,25
"11310",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",23.33880903495,30.8501026694,186.5,182.5,28
"11311",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",29.2375085558,25.31143052705,184,190.5,28
"11312",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",28.2628336756,26.47501711155,180,180,28
"11313",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",25.0239561944,31.7399041752,188,185.5,31
"11314",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","LL",29.0910335387,28.91991786445,185,184,32
"11315",2008,"Grand Slam","Clay","No Final",NA,"NO","RR","RR",23.10746064335,26.60917180015,186.5,190,24
"11316",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",27.5770020534,27.6550308008,194,179,35
"11317",2008,"Other levels","Clay","Final",NA,"NO","RR","LR",27.5770020534,24.8624229979,194,184,18
"11318",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",27.6550308008,23.5770020534,179,180.5,14
"11319",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",27.5770020534,33.03353867215,194,180,20
"11320",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",27.6550308008,31.1759069131,179,188,34
"11321",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",23.5770020534,25.96577686515,180.5,186.5,35
"11322",2008,"Other levels","Clay","Final",NA,"NO","LR","RR",24.8624229979,25.2388774812,184,183,17
"11323",2008,"Other levels","Clay","No Final",NA,"NO","RR","LR",27.5770020534,28.14099931555,194,188,22
"11324",2008,"Other levels","Clay","No Final",NA,"NO","RR","LR",31.1759069131,24.31348391515,188,183,36
"11325",2008,"Other levels","Clay","No Final",NA,"NO","LR","RR",24.8624229979,29.17590691305,184,187.5,18
"11326",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.96577686515,26.86105407255,186.5,181.5,17
"11327",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.2388774812,29.29089664615,183,182.5,19
"11328",2008,"Other levels","Clay","No Final",NA,"NO","RR","LR",33.03353867215,27.8822724162,180,176.5,17
"11329",2008,"Other levels","Clay","No Final",NA,"NO","RR","UU",23.5770020534,24.205338809,180.5,NA,18
"11330",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",27.6550308008,25.5496235455,179,179,38
"11331",2008,"Grand Slam","Grass","Final",NA,"NO","LR","RR",33.92607802875,36.1683778234,190,180.5,44
"11332",2008,"Grand Slam","Grass","Final",NA,"NO","RR","LR",36.1683778234,30.1519507187,180.5,191.5,51
"11333",2008,"Grand Slam","Grass","Final",NA,"NO","LR","RR",33.92607802875,30.11225188225,190,181.5,54
"11334",2008,"Grand Slam","Grass","Final",NA,"NO","LR","RR",30.1519507187,25.33196440795,191.5,186.5,27
"11335",2008,"Grand Slam","Grass","Final",NA,"NO","LR","RR",33.92607802875,26.681724846,190,196.5,45
"11336",2008,"Grand Slam","Grass","Final",NA,"NO","RR","RR",30.11225188225,29.70978781655,181.5,180,27
"11337",2008,"Grand Slam","Grass","Final",NA,"NO","RR","RR",36.1683778234,26.11909650925,180.5,184,53
"11338",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",30.1519507187,30.1327857632,191.5,186.5,41
"11339",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",33.92607802875,26.6611909651,190,193,29
"11340",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",29.70978781655,26.4640657084,180,187.5,55
"11341",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LL",36.1683778234,25.6810403833,180.5,188,NA
"11342",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",30.11225188225,25.3880903491,181.5,190.5,36
"11343",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.681724846,27.9411362081,196.5,194,NA
"11344",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.11909650925,29.94934976045,184,189,44
"11345",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",25.33196440795,29.54551676935,186.5,195.5,30
"11346",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",30.1519507187,26.1300479124,191.5,182.5,26
"11347",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",33.92607802875,25.10061601645,190,188,41
"11348",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",29.70978781655,27.9342915811,180,185,51
"11349",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",36.1683778234,25.7645448323,180.5,178,33
"11350",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",30.11225188225,29.916495551,181.5,186.5,31
"11351",2008,"Grand Slam","Grass","No Final",NA,"NO","LL","RR",25.6810403833,30.25872689935,188,184.5,34
"11352",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",27.9411362081,25.75906913075,194,185.5,35
"11353",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",30.1327857632,23.77686516085,186.5,183,32
"11354",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",26.6611909651,26.82409308695,193,191.5,33
"11355",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",29.94934976045,30.73511293635,189,180,NA
"11356",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",26.4640657084,30.1697467488,187.5,181.5,32
"11357",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.681724846,32.1875427789,196.5,188,31
"11358",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",25.33196440795,28.28610540725,186.5,186.5,26
"11359",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",29.54551676935,30.28199863105,195.5,190.5,45
"11360",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",25.3880903491,27.07734428475,190.5,185,42
"11361",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.11909650925,23.18412046545,184,186.5,29
"11362",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",30.1519507187,21.43600273785,191.5,NA,29
"11363",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",33.92607802875,25.68788501025,190,NA,30
"11364",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",29.70978781655,27.09514031485,180,185,42
"11365",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.11909650925,35.4236824093,184,187.5,33
"11366",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",26.681724846,34.13552361395,196.5,186.5,46
"11367",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",25.3880903491,36.9171800137,190.5,185.5,41
"11368",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",36.1683778234,31.440109514,180.5,179,32
"11369",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",30.11225188225,29.742642026,181.5,NA,44
"11370",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",28.28610540725,27.69746748805,186.5,190.5,31
"11371",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",30.25872689935,23.52224503765,184.5,186.5,31
"11372",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",27.9411362081,24.67488021905,194,183,45
"11373",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",30.1327857632,25.18275154005,186.5,185,42
"11374",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",26.6611909651,33.3853524983,193,183,35
"11375",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",29.94934976045,28.8884325804,189,177.5,29
"11376",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.4640657084,25.1074606434,187.5,190.5,27
"11377",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",30.73511293635,24.3381245722,180,184,24
"11378",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",23.77686516085,30.85968514715,183,187.5,37
"11379",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",25.75906913075,32.2108145106,185.5,184,48
"11380",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",29.916495551,31.4647501711,186.5,181.5,57
"11381",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",26.82409308695,29.1676933607,191.5,185,43
"11382",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",25.7645448323,20.9637234771,178,194,41
"11383",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","UU",27.07734428475,24.52429842575,185,NA,30
"11384",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",30.28199863105,25.3826146475,190.5,179,35
"11385",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",25.33196440795,26.4147843943,186.5,175,34
"11386",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",27.9342915811,29.47570157425,185,187.5,42
"11387",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",30.1697467488,28.3189596167,181.5,182.5,32
"11388",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",32.1875427789,25.14168377825,188,185.5,31
"11389",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",26.1300479124,29.4948665298,182.5,189.5,25
"11390",2008,"Grand Slam","Grass","No Final",NA,"NO","LL","RR",25.6810403833,27.26351813825,188,181.5,30
"11391",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",29.54551676935,25.2265571526,195.5,184,31
"11392",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",25.10061601645,24.09582477755,188,192,30
"11393",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",23.18412046545,31.81519507185,186.5,189,25
"11394",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",24.09582477755,24.99247091035,192,186.5,28
"11395",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",29.47570157425,25.75906913075,187.5,185.5,34
"11396",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",29.54551676935,24.67488021905,195.5,183,15
"11397",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","LR",30.28199863105,25.3826146475,190.5,179,20
"11398",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","LR",24.99247091035,17.97125256675,186.5,NA,22
"11399",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",25.3826146475,23.41546885695,179,186.5,21
"11400",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","UU",25.75906913075,22.9349760438,185.5,NA,18
"11401",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",29.54551676935,25.6043805613,195.5,181.5,17
"11402",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",24.67488021905,26.65571526355,183,185,22
"11403",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","RR",29.47570157425,27.68788501025,187.5,NA,18
"11404",2008,"Grand Slam","Grass","No Final",NA,"NO","RR","RR",24.09582477755,21.9137577002,192,NA,23
"11405",2008,"Grand Slam","Grass","No Final",NA,"NO","LR","UU",30.28199863105,19.9534565366,190.5,NA,18
"11406",2008,"Grand Slam","Hard","Final",NA,"NO","LR","RR",30.3244353183,30.28473648185,191.5,181.5,26
"11407",2008,"Grand Slam","Hard","Final",NA,"NO","LR","RR",30.3244353183,27.79876796715,191.5,182.5,15
"11408",2008,"Grand Slam","Hard","Final",NA,"NO","RR","RR",30.28473648185,24.75427789185,181.5,180,14
"11409",2008,"Grand Slam","Hard","Final",NA,"NO","LR","RR",30.3244353183,26.31074606435,191.5,186.5,23
"11410",2008,"Grand Slam","Hard","Final",NA,"NO","RR","LR",30.28473648185,29.2635181383,181.5,187.5,31
"11411",2008,"Grand Slam","Hard","Final",NA,"NO","RR","RR",24.75427789185,29.3401779603,180,185,30
"11412",2008,"Grand Slam","Hard","Final",NA,"NO","RR","LL",27.79876796715,25.85352498285,182.5,188,23
"11413",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","LR",29.2635181383,34.0985626283,187.5,190,31
"11414",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",30.3244353183,28.15605749485,191.5,185,17
"11415",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",24.75427789185,35.5961670089,180,187.5,28
"11416",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",30.28473648185,30.56947296375,181.5,181.5,18
"11417",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",26.31074606435,37.0896646133,186.5,185.5,22
"11418",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",27.79876796715,28.1136208077,182.5,194,18
"11419",2008,"Grand Slam","Hard","No Final",NA,"NO","LL","RR",25.85352498285,30.82409308695,188,181.5,27
"11420",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",29.3401779603,26.302532512,185,182.5,39
"11421",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",34.0985626283,22.39288158795,190,190,34
"11422",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",30.3244353183,31.21971252565,191.5,183,20
"11423",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",27.79876796715,29.88227241615,182.5,180,20
"11424",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",35.5961670089,26.80082135525,187.5,188,18
"11425",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",26.31074606435,36.340862423,186.5,180.5,33
"11426",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",26.302532512,34.30800821355,182.5,186.5,25
"11427",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",30.28473648185,24.7282683094,181.5,185.5,26
"11428",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",37.0896646133,20.5379876797,185.5,186.5,12
"11429",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",30.56947296375,25.29637234775,181.5,180,21
"11430",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",28.1136208077,29.79739904175,194,181.5,22
"11431",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",29.2635181383,26.636550308,187.5,187.5,21
"11432",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",24.75427789185,23.8535249829,180,189.5,26
"11433",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",30.82409308695,23.0636550308,181.5,187.5,28
"11434",2008,"Grand Slam","Hard","No Final",NA,"NO","LL","RR",25.85352498285,32.30937713895,188,182.5,30
"11435",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",28.15605749485,30.0095824778,185,183,NA
"11436",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",29.3401779603,25.273100616,185,188,20
"11437",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",34.0985626283,29.47570157425,190,186.5,21
"11438",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",30.3244353183,22.7994524298,191.5,181.5,17
"11439",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",29.88227241615,24.9472963723,180,193,19
"11440",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",35.5961670089,30.9089664613,187.5,186.5,19
"11441",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",36.340862423,26.038329911,180.5,185.5,19
"11442",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",34.30800821355,31.39082819985,186.5,185.5,19
"11443",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",30.28473648185,29.06091718,181.5,177.5,30
"11444",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","LR",23.0636550308,27.8699520876,187.5,190.5,17
"11445",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",29.3401779603,29.8083504449,185,181.5,26
"11446",2008,"Grand Slam","Hard","No Final",NA,"YES","LL","LR",25.85352498285,29.47980835045,188,181.5,12
"11447",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",37.0896646133,22.5968514716,185.5,185.5,33
"11448",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",25.29637234775,29.55920602325,180,185,18
"11449",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",24.75427789185,31.68925393565,180,181.5,17
"11450",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",28.15605749485,26.8336755647,185,193,26
"11451",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",28.1136208077,25.50444900755,194,186.5,15
"11452",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",26.636550308,26.64476386035,187.5,183,25
"11453",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",26.80082135525,26.37371663245,188,198,22
"11454",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",32.30937713895,26.9965776865,182.5,191.5,17
"11455",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",30.0095824778,22.10814510605,183,202,22
"11456",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",30.56947296375,35.01848049285,181.5,179,17
"11457",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",23.8535249829,25.46885694725,189.5,185.5,33
"11458",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",30.82409308695,28.45859000685,181.5,186.5,21
"11459",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",31.21971252565,27.51813826145,183,179,28
"11460",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",22.39288158795,26.5872689938,190,175,26
"11461",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",26.31074606435,23.69472963725,186.5,186.5,27
"11462",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",26.302532512,26.0260095825,182.5,173,23
"11463",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","LL",29.2635181383,19.9767282683,187.5,179,30
"11464",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","LR",20.5379876797,27.39767282685,186.5,193,31
"11465",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",29.79739904175,25.56057494865,181.5,190.5,25
"11466",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",25.273100616,27.26762491445,188,185,35
"11467",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",27.79876796715,16.7638603696,182.5,NA,16
"11468",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",24.7282683094,24.78165639975,185.5,188,20
"11469",2008,"Other levels","Hard","Final",NA,"NO","RR","RR",25.71389459275,29.96030116355,190.5,193,40
"11470",2008,"Other levels","Hard","Final",NA,"NO","RR","RR",29.96030116355,28.30937713895,193,185,20
"11471",2008,"Other levels","Hard","Final",NA,"NO","RR","RR",25.71389459275,25.0006844627,190.5,183,38
"11472",2008,"Other levels","Hard","Final",NA,"NO","RR","LR",25.0006844627,34.46132785765,183,186.5,42
"11473",2008,"Other levels","Hard","Final",NA,"NO","RR","LR",25.71389459275,29.67282683095,190.5,191.5,21
"11474",2008,"Other levels","Hard","Final",NA,"NO","RR","RR",29.96030116355,27.8932238193,193,186.5,43
"11475",2008,"Other levels","Hard","Final",NA,"NO","RR","RR",28.30937713895,28.78028747435,185,190.5,34
"11476",2008,"Other levels","Hard","No Final",NA,"NO","LR","RR",34.46132785765,27.10198494185,186.5,185.5,17
"11477",2008,"Other levels","Hard","No Final",NA,"NO","RR","RR",28.30937713895,37.24298425735,185,185.5,34
"11478",2008,"Other levels","Hard","No Final",NA,"NO","RR","LR",29.96030116355,23.742642026,193,186.5,19
"11479",2008,"Other levels","Hard","No Final",NA,"NO","LR","RR",29.67282683095,26.50924024645,191.5,184,16
"11480",2008,"Other levels","Hard","No Final",NA,"NO","RR","LR",25.0006844627,27.3689253936,183,190.5,16
"11481",2008,"Other levels","Hard","No Final",NA,"NO","RR","RR",28.78028747435,23.50992470915,190.5,186.5,36
"11482",2008,"Other levels","Hard","No Final",NA,"NO","RR","RR",27.8932238193,30.39561943875,186.5,186.5,37
"11483",2008,"Other levels","Hard","No Final",NA,"NO","RR","RR",25.71389459275,30.3613963039,190.5,185,23
"11484",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",24.39014373715,25.196440794,180,190.5,24
"11485",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",24.39014373715,24.56673511295,180,183,18
"11486",2008,"Other levels","Clay","Final",NA,"NO","RR","LR",25.196440794,25.4455852156,190.5,185,18
"11487",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",25.196440794,29.75770020535,190.5,189,37
"11488",2008,"Other levels","Clay","Final",NA,"NO","LR","RR",25.4455852156,29.3032169747,185,189.5,36
"11489",2008,"Other levels","Clay","Final",NA,"NO","RR","RR",24.56673511295,27.92744695415,183,181.5,NA
"11490",2008,"Other levels","Clay","Final",NA,"NO","RR","LL",24.39014373715,27.2813141684,180,189,39
"11491",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",29.75770020535,27.742642026,189,185,17
"11492",2008,"Other levels","Clay","No Final",NA,"NO","LL","RR",27.2813141684,26.2231348392,189,175,23
"11493",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",29.3032169747,29.5509924709,189.5,NA,18
"11494",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",27.92744695415,26.12183436,181.5,181.5,17
"11495",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",24.56673511295,30.128678987,183,184,40
"11496",2008,"Other levels","Clay","No Final",NA,"NO","LR","RR",25.4455852156,27.06639288155,185,186.5,22
"11497",2008,"Other levels","Clay","No Final",NA,"NO","RR","RR",24.39014373715,21.1115674196,180,181.5,17
"11498",2008,"Other levels","Clay","No Final",NA,"NO","RR","UU",25.196440794,18.3258042437,190.5,NA,37
"11499",2008,"Grand Slam","Hard","Final",NA,"NO","RR","LR",29.26899383985,28.8665297741,180,181.5,25
"11500",2008,"Grand Slam","Hard","Final",NA,"NO","RR","RR",29.26899383985,34.9828884326,180,187.5,20
"11501",2008,"Grand Slam","Hard","Final",NA,"NO","LR","RR",28.8665297741,29.81793292265,181.5,184.5,22
"11502",2008,"Grand Slam","Hard","Final",NA,"NO","RR","LR",34.9828884326,29.711156742,187.5,191.5,34
"11503",2008,"Grand Slam","Hard","Final",NA,"NO","LR","LR",28.8665297741,33.485284052,181.5,190,20
"11504",2008,"Grand Slam","Hard","Final",NA,"NO","RR","RR",29.81793292265,36.47638603695,184.5,185.5,34
"11505",2008,"Grand Slam","Hard","Final",NA,"NO","RR","RR",29.26899383985,32.94455852155,180,183,17
"11506",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",29.711156742,26.0232717317,191.5,187.5,19
"11507",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",33.485284052,29.5085557837,190,189,20
"11508",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",36.47638603695,29.7864476386,185.5,184,22
"11509",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",34.9828884326,27.2566735113,187.5,190.5,17
"11510",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","LR",28.8665297741,31.14579055445,181.5,184,20
"11511",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",29.26899383985,27.96577686515,180,189,21
"11512",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",29.81793292265,25.8439425051,184.5,191.5,28
"11513",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",32.94455852155,21.71252566735,183,188,18
"11514",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",29.711156742,25.33059548255,191.5,183,19
"11515",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","LR",33.485284052,27.09787816565,190,183,17
"11516",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",36.47638603695,26.1861738535,185.5,181.5,28
"11517",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",25.8439425051,32.37371663245,191.5,180.5,31
"11518",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",34.9828884326,27.4770704997,187.5,188,17
"11519",2008,"Grand Slam","Hard","No Final",NA,"NO","LR","RR",28.8665297741,24.73374401095,181.5,185.5,17
"11520",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","LR",29.26899383985,26.6543463381,180,185,19
"11521",2008,"Grand Slam","Hard","No Final",NA,"NO","RR","RR",27.96577686515,24.8911704312,189,186.5,26
